host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
phone-android,medium,2654,move,rejected,exit_unavailable,0,1.0568,218.4521,0.1304,10.5264,0.2120,230.3776
phone-android,medium,2655,move,rejected,exit_unavailable,0,1.0515,217.6314,0.2815,10.1455,0.2045,229.3144
phone-android,medium,2656,activate,rejected,not_eligible,0,1.0336,216.8257,0.1228,9.4095,0.1567,227.5485
phone-android,medium,2657,choose,rejected,invalid_choice,0,0.7359,219.1979,0.1449,9.4528,0.1765,229.7080
phone-android,medium,2658,take,accepted,taken,1,0.7522,217.1018,92.3541,15.6310,0.2471,326.0862
phone-android,medium,2659,drop,accepted,dropped,1,1.0769,216.2103,93.3659,16.0377,0.2239,326.9147
phone-android,medium,2660,take,accepted,taken,1,1.1090,214.1440,93.1797,15.7219,0.2676,324.4222
phone-android,medium,2661,look,accepted,observed,0,1.0755,213.9636,0.1337,10.0002,0.1921,225.3651
phone-android,medium,2662,drop,accepted,dropped,1,1.0036,219.3602,92.6675,16.0765,0.2461,329.3538
phone-android,medium,2663,wait,rejected,invalid_time,0,0.9523,214.0238,0.1501,25.2939,0.2368,240.6568
phone-android,medium,2664,activate,rejected,not_eligible,0,1.0808,217.1175,0.1470,8.7921,0.1528,227.2902
phone-android,medium,2665,look,accepted,observed,0,0.7224,214.7798,0.1310,9.0505,0.1914,224.8751
phone-android,medium,2666,choose,rejected,invalid_choice,0,1.0097,218.1949,0.1395,9.9104,0.2017,229.4561
phone-android,medium,2667,talk,rejected,not_owned,0,1.0355,216.5826,0.1233,10.9641,0.1937,228.8992
phone-android,medium,2668,wait,rejected,invalid_time,0,0.9915,218.7382,0.1326,10.3645,0.2205,230.4472
phone-android,medium,2669,wait,rejected,invalid_time,0,1.0467,217.1757,0.1412,10.7709,0.3023,229.4368
phone-android,medium,2670,look,accepted,observed,0,1.4799,215.7074,0.1283,8.7316,0.1572,226.2044
phone-android,medium,2671,move,accepted,moved,1,0.7486,218.5463,93.0969,14.7528,0.2479,327.3925
phone-android,medium,2672,look,accepted,observed,0,0.9924,214.2642,0.1313,9.9540,0.1705,225.5125
phone-android,medium,2673,close_choice,rejected,invalid_choice,0,0.7556,215.9216,0.1289,10.4931,0.1854,227.4846
phone-android,medium,2674,move,accepted,moved,1,1.0062,216.3410,92.4881,15.9340,0.1893,325.9585
phone-android,medium,2675,look,accepted,observed,0,0.9998,212.7544,0.1340,10.3701,0.2056,224.4640
phone-android,medium,2676,look,accepted,observed,0,1.0571,217.1453,0.1394,9.9832,0.2072,228.5322
phone-android,medium,2677,look,accepted,observed,0,1.0010,215.5743,0.1330,9.5969,0.1939,226.4990
phone-android,medium,2678,move,accepted,moved,1,0.9239,217.0086,92.8687,15.2749,0.3066,326.3827
phone-android,medium,2679,choose,rejected,stale_view,0,1.0951,194.7234,0.1426,10.0078,0.1846,206.1535
phone-android,medium,2680,move,accepted,moved,1,1.1089,217.5979,92.6777,16.0981,0.2121,327.6947
phone-android,medium,2681,take,replayed,not_present,0,1.1067,194.0113,0.0097,0.0007,0.1026,195.2310
phone-android,medium,2682,look,accepted,observed,0,1.3615,215.8417,0.2723,10.8881,0.2157,228.5794
phone-android,medium,2683,talk,rejected,not_owned,0,1.0151,215.8149,0.1469,10.2383,0.1468,227.3619
phone-android,medium,2684,move,accepted,moved,1,0.6691,214.5845,93.0768,16.0779,0.2804,324.6886
phone-android,medium,2685,take,rejected,not_present,0,1.1104,216.7458,0.1363,10.1933,0.1867,228.3724
phone-android,medium,2686,close_choice,rejected,invalid_choice,0,1.0028,213.6239,0.1401,10.1371,0.1621,225.0660
phone-android,medium,2687,look,accepted,observed,0,0.7994,217.2357,0.1384,9.1293,0.1978,227.5006
phone-android,medium,2688,look,accepted,observed,0,0.9203,215.8165,0.1332,10.2905,0.2026,227.3630
phone-android,medium,2689,take,rejected,not_present,0,1.0306,218.0229,0.1312,10.0344,0.2208,229.4399
phone-android,medium,2690,take,rejected,not_present,0,1.0199,216.3054,0.1330,10.9215,0.1347,228.5146
phone-android,medium,2691,choose,rejected,invalid_choice,0,0.7300,215.0088,0.1369,9.0929,0.1665,225.1351
phone-android,medium,2692,take,rejected,not_present,0,0.7630,217.7269,0.1427,9.7492,0.2081,228.5899
phone-android,medium,2693,move,rejected,exit_unavailable,0,1.0251,215.4547,0.1436,9.3709,0.2023,226.1966
phone-android,medium,2694,look,accepted,observed,0,1.0993,218.0214,0.1315,9.0249,0.1572,228.4343
phone-android,medium,2695,look,accepted,observed,0,0.6879,214.4272,0.1455,10.7861,0.2022,226.2489
phone-android,medium,2696,move,accepted,moved,1,1.0479,214.3894,95.1507,15.8219,0.2636,326.6735
phone-android,medium,2697,look,accepted,observed,0,1.0781,213.9645,0.1342,10.1779,0.1682,225.5229
phone-android,medium,2698,talk,rejected,not_eligible,0,0.8002,216.9138,0.1416,9.3281,0.1895,227.3731
phone-android,medium,2699,look,accepted,observed,0,0.9039,216.0923,0.1368,11.3797,0.2001,228.7128
phone-android,medium,2700,take,rejected,not_present,0,1.0664,215.0467,0.1436,9.3007,0.1482,225.7058
phone-android,medium,2701,wait,rejected,invalid_time,0,0.7297,220.5890,0.1449,9.6051,0.2774,231.3461
phone-android,medium,2702,move,accepted,moved,1,0.9831,213.2960,94.4602,15.9936,0.2304,324.9633
phone-android,medium,2703,look,accepted,observed,0,1.0382,215.7548,0.1431,9.8494,0.1897,226.9752
phone-android,medium,2704,choose,rejected,invalid_choice,0,0.9982,215.2962,0.1351,10.0422,0.1620,226.6337
phone-android,medium,2705,activate,rejected,not_eligible,0,0.7223,218.2849,0.1307,10.2068,0.1723,229.5170
phone-android,medium,2706,look,accepted,observed,0,0.7571,214.6539,0.1347,9.6631,0.1956,225.4045
phone-android,medium,2707,move,accepted,moved,1,1.0027,217.2385,93.6280,16.0060,0.2498,328.1250
phone-android,medium,2708,look,accepted,observed,0,1.0004,214.9396,0.1430,10.8322,0.1616,227.0768
phone-android,medium,2709,activate,rejected,not_eligible,0,0.7159,216.0480,0.1340,9.4785,0.1522,226.5286
phone-android,medium,2710,talk,rejected,not_owned,0,0.7167,214.6648,0.1326,10.2704,0.1941,225.9786
phone-android,medium,2711,move,accepted,moved,1,1.0186,218.1726,92.7472,15.9632,0.2154,328.1170
phone-android,medium,2712,look,accepted,observed,0,0.9786,214.4293,0.1444,10.6276,0.1890,226.3690
phone-android,medium,2713,activate,rejected,not_eligible,0,0.8446,215.4347,0.1403,9.3674,0.1917,225.9787
phone-android,medium,2714,move,rejected,exit_unavailable,0,1.0043,217.5299,0.1267,8.9740,0.2460,227.8810
phone-android,medium,2715,move,accepted,moved,1,0.8924,214.5272,91.7360,12.2738,0.1848,319.6141
phone-android,medium,2716,look,accepted,observed,0,0.8748,215.4409,0.1326,9.3921,0.1645,226.0048
phone-android,medium,2717,take,accepted,taken,1,0.7507,215.9819,92.0376,16.2631,0.2408,325.2742
phone-android,medium,2718,look,accepted,observed,0,1.0841,215.8147,0.1344,10.0929,0.1587,227.2848
phone-android,medium,2719,move,rejected,exit_unavailable,0,0.6870,215.6278,0.1388,9.6443,0.2009,226.2989
phone-android,medium,2720,look,accepted,observed,0,0.9912,215.0978,0.1335,10.1777,0.1840,226.5841
phone-android,medium,2721,activate,rejected,not_eligible,0,0.9800,216.6264,0.1445,9.5813,0.3700,227.7022
phone-android,medium,2722,look,accepted,observed,0,0.7932,218.0572,0.1331,9.4020,0.1577,228.5431
phone-android,medium,2723,look,accepted,observed,0,0.6988,215.5888,0.1365,10.3058,0.1956,226.9255
phone-android,medium,2724,wait,rejected,invalid_time,0,0.9881,219.3782,0.1492,9.7225,0.1882,230.4262
phone-android,medium,2725,look,accepted,observed,0,0.9654,216.5332,0.1209,9.8595,0.1827,227.6617
phone-android,medium,2726,move,accepted,moved,1,1.0369,217.3605,92.9989,15.9328,0.2339,327.5630
phone-android,medium,2727,move,accepted,moved,1,0.9315,211.5173,94.5609,16.1948,0.2138,323.4183
phone-android,medium,2728,look,accepted,observed,0,1.0566,213.1577,0.1363,9.9827,0.1901,224.5234
phone-android,medium,2729,move,accepted,moved,1,0.8835,216.2468,93.2464,14.8447,0.2010,325.4224
phone-android,medium,2730,take,replayed,not_present,0,1.5384,194.8013,0.0087,0.0009,0.1020,196.4513
phone-android,medium,2731,move,accepted,moved,1,1.1486,217.3641,92.2503,16.1235,0.4188,327.3053
phone-android,medium,2732,look,accepted,observed,0,1.5848,213.0619,0.1479,9.9016,0.1494,224.8456
phone-android,medium,2733,choose,rejected,invalid_choice,0,0.7094,217.4237,0.1384,9.7695,0.1785,228.2195
phone-android,medium,2734,look,accepted,observed,0,0.7562,215.5499,0.1240,9.6879,0.1766,226.2946
phone-android,medium,2735,look,accepted,observed,0,0.8941,214.5967,0.1430,9.2844,0.1577,225.0759
phone-android,medium,2736,move,accepted,moved,1,0.7546,216.9695,92.5622,15.3588,0.2706,325.9157
phone-android,medium,2737,drop,accepted,dropped,1,1.1082,212.8917,94.8219,16.4069,0.2220,325.4507
phone-android,medium,2738,move,accepted,moved,1,1.0299,213.1103,92.8778,15.4830,0.2412,322.7422
phone-android,medium,2739,take,rejected,not_present,0,1.1426,219.1565,0.1476,9.5596,0.2006,230.2068
phone-android,medium,2740,talk,rejected,not_eligible,0,1.0211,214.9017,0.1399,8.6679,0.1524,224.8830
phone-android,medium,2741,take,rejected,not_present,0,0.7416,220.6058,0.1536,20.9316,0.2536,242.6862
phone-android,medium,2742,look,accepted,observed,0,1.1279,217.5960,0.1452,9.3269,0.1573,228.3534
phone-android,medium,2743,drop,rejected,integrity_conflict,0,1.1885,199.5707,0.0092,0.0007,0.1144,200.8835
phone-android,medium,2744,look,accepted,observed,0,1.2696,213.4173,0.1409,9.3329,0.1533,224.3140
phone-android,medium,2745,look,accepted,observed,0,0.7720,214.7865,0.1172,10.4330,0.2102,226.3188
phone-android,medium,2746,move,accepted,moved,1,1.0526,218.2224,92.6193,17.7712,0.2474,329.9129
phone-android,medium,2747,wait,rejected,invalid_time,0,1.2041,216.1988,0.1503,9.3564,0.1602,227.0698
phone-android,medium,2748,move,accepted,moved,1,0.7182,217.5735,93.2524,15.3123,0.2589,327.1153
phone-android,medium,2749,move,accepted,moved,1,1.0383,215.0251,92.9924,16.2687,0.2294,325.5538
phone-android,medium,2750,move,accepted,moved,1,1.2568,212.4548,93.7846,15.9991,0.2353,323.7307
phone-android,medium,2751,look,accepted,observed,0,1.0753,217.4677,0.3836,10.2164,0.2043,229.3473
phone-android,medium,2752,look,accepted,observed,0,1.0260,216.2479,0.1346,9.9509,0.1871,227.5466
phone-android,medium,2753,look,accepted,observed,0,1.0198,216.8628,0.1449,9.1323,0.1364,227.2962
phone-android,medium,2754,look,accepted,observed,0,0.5980,214.5979,0.1291,9.5734,0.2218,225.1201
phone-android,medium,2755,move,rejected,exit_unavailable,0,1.0406,215.4792,0.1270,7.8822,0.1651,224.6940
phone-android,medium,2756,take,rejected,not_present,0,0.7508,216.9839,0.2777,9.4199,0.1566,227.5888
phone-android,medium,2757,look,accepted,observed,0,0.8420,216.3032,0.1234,9.8781,0.1890,227.3356
phone-android,medium,2758,move,accepted,moved,1,1.1199,219.4858,93.0157,11.3700,0.1874,325.1788
phone-android,medium,2759,wait,rejected,invalid_time,0,0.7398,214.9401,0.1430,9.7912,0.1733,225.7875
phone-android,medium,2760,move,accepted,moved,1,0.7679,216.7220,91.3286,13.0951,0.1568,322.0703
phone-android,medium,2761,talk,rejected,not_owned,0,0.6647,212.9418,0.1077,4.1232,0.2671,218.1046
phone-android,medium,2762,look,accepted,observed,0,1.0702,212.3803,0.1064,6.3048,0.1376,219.9992
phone-android,medium,2763,move,accepted,moved,1,0.6421,211.2793,94.6479,16.8433,0.2155,323.6282
phone-android,medium,2764,move,rejected,exit_unavailable,0,0.8146,213.1502,0.1477,10.9872,0.1902,225.2900
phone-android,medium,2765,look,accepted,observed,0,0.9730,217.2427,0.1380,8.3168,0.1778,226.8484
phone-android,medium,2766,move,rejected,exit_unavailable,0,0.7613,215.3046,0.1343,9.7829,0.1880,226.1711
phone-android,medium,2767,wait,rejected,invalid_time,0,0.9481,216.1061,0.1240,4.5173,0.1671,221.8626
phone-android,medium,2768,move,accepted,moved,1,0.7945,218.4086,92.1621,12.0299,0.2079,323.6030
phone-android,medium,2769,activate,rejected,not_eligible,0,0.8428,213.6557,0.1473,9.1670,0.2451,224.0580
phone-android,medium,2770,look,accepted,observed,0,0.9815,217.5824,0.1291,9.6132,0.1883,228.4944
phone-android,medium,2771,wait,rejected,invalid_time,0,1.1207,214.8507,0.1417,8.6590,0.1568,224.9288
phone-android,medium,2772,look,accepted,observed,0,0.7760,218.6089,0.1392,8.4581,0.1506,228.1328
phone-android,medium,2773,talk,rejected,not_owned,0,0.7705,215.1949,0.1286,9.4443,0.2054,225.7437
phone-android,medium,2774,look,accepted,observed,0,1.0363,217.5364,0.1450,8.5402,0.1827,227.4406
phone-android,medium,2775,look,accepted,observed,0,0.7421,215.9610,0.1352,9.9421,0.1818,226.9621
phone-android,medium,2776,look,accepted,observed,0,0.9178,217.3200,0.1280,9.3851,0.2575,228.0083
phone-android,medium,2777,take,rejected,not_present,0,1.0533,219.3859,0.1475,10.7264,0.2200,231.5330
phone-android,medium,2778,move,rejected,exit_unavailable,0,0.9914,219.6868,0.1471,9.9776,0.1784,230.9813
phone-android,medium,2779,talk,rejected,not_owned,0,1.1439,217.5610,0.1336,8.7700,0.2098,227.8183
phone-android,medium,2780,activate,rejected,not_eligible,0,0.9712,215.7871,0.1326,7.9643,0.1661,225.0213
phone-android,medium,2781,move,accepted,moved,1,0.8215,214.7959,95.3310,17.1222,0.2093,328.2798
phone-android,medium,2782,choose,rejected,invalid_choice,0,0.9970,214.1968,0.1389,5.9444,0.1718,221.4490
phone-android,medium,2783,talk,rejected,not_eligible,0,0.8510,216.8996,0.1352,9.0255,0.1751,227.0863
phone-android,medium,2784,activate,rejected,not_eligible,0,0.7724,216.0975,0.1376,9.2591,0.1673,226.4340
phone-android,medium,2785,wait,rejected,invalid_time,0,0.8201,216.1200,0.1315,9.8098,0.1777,227.0591
phone-android,medium,2786,look,accepted,observed,0,0.9555,218.0287,0.1356,9.2543,0.2076,228.5816
phone-android,medium,2787,move,accepted,moved,1,1.0638,216.8187,93.6506,16.9734,0.2833,328.7898
phone-android,medium,2788,move,accepted,moved,1,0.9803,216.1343,92.9400,14.7148,0.2404,325.0098
phone-android,medium,2789,move,rejected,exit_unavailable,0,1.0320,216.2136,0.1441,10.2034,0.2226,227.8157
phone-android,medium,2790,activate,rejected,not_eligible,0,1.1055,216.6751,0.1253,9.7714,0.1914,227.8686
phone-android,medium,2791,take,replayed,not_present,0,1.4836,197.1615,0.0095,0.0006,0.1146,198.7699
phone-android,medium,2792,drop,replayed,dropped,0,2.3385,197.0229,0.0099,0.0006,0.1073,199.4793
phone-android,medium,2793,wait,rejected,invalid_time,0,1.6097,214.9463,0.1341,8.7378,0.1547,225.5827
phone-android,medium,2794,take,accepted,taken,1,0.7106,219.1828,92.4105,17.1174,0.2463,329.6676
phone-android,medium,2795,look,accepted,observed,0,1.0660,215.7578,0.1253,9.5909,0.2014,226.7414
phone-android,medium,2796,wait,rejected,invalid_time,0,0.9507,214.8479,0.1385,10.3109,0.1628,226.4108
phone-android,medium,2797,look,accepted,observed,0,0.8254,237.2377,0.1279,8.5852,0.1812,246.9574
phone-android,medium,2798,look,accepted,observed,0,0.8087,214.1008,0.1434,9.9798,0.2816,225.3143
phone-android,medium,2799,look,accepted,observed,0,1.0236,216.4371,0.1251,9.5456,0.1749,227.3062
phone-android,medium,2800,look,accepted,observed,0,0.7777,215.4048,0.1297,10.2554,0.1901,226.7577
phone-android,medium,2801,move,accepted,moved,1,0.9246,212.8214,91.5001,16.6261,0.1871,322.0594
phone-android,medium,2802,drop,accepted,dropped,1,0.9780,216.9496,92.7615,15.5267,0.2542,326.4700
phone-android,medium,2803,move,accepted,moved,1,1.0180,215.3094,92.8013,15.8642,0.2592,325.2520
phone-android,medium,2804,look,accepted,observed,0,0.9988,216.2469,0.1318,10.1769,0.1996,227.7540
phone-android,medium,2805,talk,rejected,not_eligible,0,1.0453,218.7429,0.1378,10.3218,0.1896,230.4374
phone-android,medium,2806,wait,rejected,invalid_time,0,1.0758,214.5510,0.1390,9.0023,0.1664,224.9346
phone-android,medium,2807,look,accepted,observed,0,0.7602,217.1491,0.1306,9.5206,0.1892,227.7497
phone-android,medium,2808,wait,rejected,invalid_time,0,0.9476,215.4455,0.1402,9.2864,0.1776,225.9973
phone-android,medium,2809,close_choice,rejected,invalid_choice,0,0.8399,215.8422,0.1253,9.4870,0.1641,226.4585
phone-android,medium,2810,activate,rejected,not_eligible,0,0.7663,218.4886,0.1320,10.1379,0.1695,229.6942
phone-android,medium,2811,wait,rejected,invalid_time,0,0.7473,215.6799,0.1419,9.8845,0.1980,226.6516
phone-android,medium,2812,wait,rejected,invalid_time,0,1.0100,218.3141,0.1428,8.7098,0.2101,228.3868
phone-android,medium,2813,talk,rejected,not_eligible,0,1.2945,217.5064,0.1370,8.6864,0.1793,227.8036
phone-android,medium,2814,look,accepted,observed,0,0.8549,216.8294,0.1368,8.7927,0.1849,226.7987
phone-android,medium,2815,talk,rejected,not_eligible,0,0.7877,216.2972,0.1467,9.8373,0.1786,227.2475
phone-android,medium,2816,take,rejected,not_present,0,1.0563,215.2242,0.1436,8.9671,0.1498,225.5410
phone-android,medium,2817,take,rejected,not_present,0,0.7523,216.4946,0.1333,9.5177,0.1844,227.0823
phone-android,medium,2818,move,accepted,moved,1,0.9428,214.1885,93.3618,16.8306,0.2005,325.5243
phone-android,medium,2819,move,accepted,moved,1,1.0688,215.1809,94.1329,16.4780,0.2279,327.0885
phone-android,medium,2820,activate,rejected,not_eligible,0,0.9658,218.5589,0.2561,9.5230,0.1686,229.4725
phone-android,medium,2821,move,accepted,moved,1,0.8430,214.7021,94.7125,16.9370,0.2097,327.4043
phone-android,medium,2822,look,accepted,observed,0,0.9066,217.6242,0.2713,10.4174,0.2845,229.5040
phone-android,medium,2823,move,accepted,moved,1,1.0692,217.7693,94.0602,11.9768,0.2062,325.0818
phone-android,medium,2824,look,accepted,observed,0,0.7289,213.2250,0.1344,10.1546,0.1741,224.4169
phone-android,medium,2825,look,accepted,observed,0,1.0182,217.2774,0.1296,9.4251,0.2029,228.0532
phone-android,medium,2826,move,accepted,moved,1,0.9049,216.2431,92.4290,14.3662,0.2143,324.1575
phone-android,medium,2827,move,accepted,moved,1,1.0257,214.8252,93.3972,16.2718,0.2067,325.7266
phone-android,medium,2828,move,accepted,moved,1,1.0902,212.8326,95.3544,17.3517,0.2045,326.8334
phone-android,medium,2829,look,accepted,observed,0,0.7717,212.8749,0.1319,9.1354,0.1982,223.1121
phone-android,medium,2830,activate,rejected,not_eligible,0,0.9753,217.3408,0.1467,9.3714,0.2131,228.0472
phone-android,medium,2831,move,rejected,exit_unavailable,0,1.1638,215.9274,0.1368,9.3206,0.1590,226.7076
phone-android,medium,2832,look,accepted,observed,0,0.8124,216.2128,0.1242,9.4155,0.1917,226.7565
phone-android,medium,2833,look,accepted,observed,0,0.9964,221.0755,0.1379,10.1270,0.2138,232.5506
phone-android,medium,2834,move,accepted,moved,1,0.9909,215.1386,93.0431,15.6581,0.1806,325.0113
phone-android,medium,2835,move,accepted,moved,1,1.0238,219.1252,93.2992,16.0216,0.2430,329.7128
phone-android,medium,2836,move,accepted,moved,1,1.0149,213.6562,96.2003,15.0206,0.2127,326.1046
phone-android,medium,2837,move,accepted,moved,1,0.7951,210.8086,93.4587,18.3506,0.1940,323.6070
phone-android,medium,2838,move,accepted,moved,1,0.9524,213.1553,91.8213,15.8707,0.2438,322.0436
phone-android,medium,2839,move,accepted,moved,1,1.1886,217.0268,92.6916,16.8673,0.2102,327.9846
phone-android,medium,2840,look,accepted,observed,0,0.9981,216.2051,0.1327,9.6280,0.1695,227.1335
phone-android,medium,2841,take,accepted,taken,1,0.7343,219.5823,92.2053,15.5904,0.2336,328.3459
phone-android,medium,2842,move,accepted,moved,1,1.0903,215.5875,92.5782,15.5993,0.2061,325.0614
phone-android,medium,2843,look,accepted,observed,0,1.0670,212.8744,0.1361,10.7753,0.1896,225.0424
phone-android,medium,2844,take,replayed,taken,0,1.4095,199.9384,0.0080,0.0015,0.0996,201.4569
phone-android,medium,2845,move,rejected,exit_unavailable,0,1.4346,214.2065,0.1396,9.8562,0.1798,225.8167
phone-android,medium,2846,move,rejected,exit_unavailable,0,0.9716,214.9164,0.1389,9.1431,0.1634,225.3335
phone-android,medium,2847,drop,accepted,dropped,1,0.7329,216.1683,91.5629,16.0767,0.3410,324.8818
phone-android,medium,2848,move,accepted,moved,1,1.1005,213.6829,94.2261,16.3994,0.1826,325.5913
phone-android,medium,2849,wait,rejected,invalid_time,0,0.7862,218.2939,0.1436,9.7394,0.1631,229.1262
phone-android,medium,2850,close_choice,rejected,invalid_choice,0,0.7685,214.6342,0.1430,9.0774,0.1937,224.8168
phone-android,medium,2851,move,accepted,moved,1,1.0085,217.6181,92.5776,16.0469,0.2496,327.5007
phone-android,medium,2852,take,accepted,taken,1,1.0548,213.3237,95.6005,15.5043,0.2169,325.7002
phone-android,medium,2853,drop,accepted,dropped,1,0.9465,213.1064,93.2566,15.9926,0.3106,323.6126
phone-android,medium,2854,look,accepted,observed,0,1.0323,217.6391,0.1468,9.7856,0.1673,228.7712
phone-android,medium,2855,move,rejected,exit_unavailable,0,0.8346,214.1521,0.1357,9.9900,0.1866,225.2990
phone-android,medium,2856,activate,rejected,not_eligible,0,0.9006,218.7280,0.1317,9.3744,0.2403,229.3751
phone-android,medium,2857,talk,rejected,not_eligible,0,0.9166,215.9571,0.1270,9.3006,0.2834,226.5847
phone-android,medium,2858,choose,rejected,invalid_choice,0,1.0788,219.3360,0.1383,9.0196,0.2012,229.7740
phone-android,medium,2859,take,accepted,taken,1,1.0899,216.0252,92.8563,15.0052,0.1969,325.1735
phone-android,medium,2860,look,accepted,observed,0,0.7790,215.2072,0.1393,10.4711,0.1821,226.7787
phone-android,medium,2861,move,accepted,moved,1,0.8653,215.5561,93.1175,16.9145,0.2041,326.6575
phone-android,medium,2862,talk,accepted,choice_opened,1,0.9169,216.0076,92.6924,17.1518,0.4021,327.1709
phone-android,medium,2863,activate,rejected,not_eligible,0,1.5338,214.8547,0.1336,9.1509,0.1808,225.8538
phone-android,medium,2864,move,accepted,moved,1,0.7464,215.2956,91.7962,15.7474,0.2199,323.8054
phone-android,medium,2865,talk,rejected,not_eligible,0,0.9781,213.8253,0.1439,9.3928,0.2877,224.6278
phone-android,medium,2866,look,accepted,observed,0,0.9993,216.1723,0.1294,9.8161,0.1642,227.2813
phone-android,medium,2867,look,accepted,observed,0,0.8227,216.4412,0.1298,9.5116,0.2066,227.1118
phone-android,medium,2868,look,accepted,observed,0,0.9537,213.2471,0.1428,8.9001,0.1477,223.3914
phone-android,medium,2869,talk,rejected,not_eligible,0,0.6653,214.3081,0.1349,9.8814,0.1921,225.1817
phone-android,medium,2870,move,accepted,moved,1,1.0162,218.2253,92.9067,18.0381,0.2121,330.3984
phone-android,medium,2871,talk,accepted,choice_opened,1,1.0706,215.9383,94.1727,14.6001,0.1739,325.9554
phone-android,medium,2872,look,accepted,observed,0,0.7748,212.3641,0.1293,10.8497,0.1943,224.3123
phone-android,medium,2873,look,accepted,observed,0,1.0068,218.4283,0.1253,8.4926,0.1757,228.2286
phone-android,medium,2874,drop,accepted,dropped,1,0.8556,217.5262,92.8621,15.4530,0.2042,326.9011
phone-android,medium,2875,wait,rejected,invalid_time,0,0.9655,215.2368,0.1353,10.0607,0.1628,226.5611
phone-android,medium,2876,take,accepted,taken,1,0.7387,216.3689,90.9072,14.7289,0.1805,322.9243
phone-android,medium,2877,wait,rejected,invalid_time,0,0.7900,250.3164,0.2214,9.7223,0.2194,261.2695
phone-android,medium,2878,look,accepted,observed,0,0.8063,215.6588,0.3215,10.1870,0.1955,227.1690
phone-android,medium,2879,look,accepted,observed,0,0.9915,214.9195,0.2620,8.5073,0.1707,224.8510
phone-android,medium,2880,wait,rejected,invalid_time,0,0.8963,217.3589,0.1318,9.3387,0.2066,227.9323
phone-android,medium,2881,look,accepted,observed,0,0.8634,216.4990,0.1249,10.2087,0.1965,227.8926
phone-android,medium,2882,wait,rejected,invalid_time,0,1.0501,216.0419,0.1581,8.7349,0.1823,226.1674
phone-android,medium,2883,move,accepted,moved,1,0.8590,218.2752,94.0677,15.2494,0.1953,328.6465
phone-android,medium,2884,look,accepted,observed,0,0.8647,219.0413,0.1376,38.7746,0.2386,259.0568
phone-android,medium,2885,look,accepted,observed,0,1.0927,215.6687,0.1357,9.8355,0.1993,226.9318
phone-android,medium,2886,move,accepted,moved,1,1.0962,217.8803,92.6117,15.3370,0.1916,327.1169
phone-android,medium,2887,wait,rejected,invalid_time,0,0.8480,213.3814,0.1280,9.4790,0.1952,224.0315
phone-android,medium,2888,move,accepted,moved,1,0.9522,217.2890,93.3003,15.6311,0.2420,327.4147
phone-android,medium,2889,drop,accepted,dropped,1,1.0628,215.2961,92.9941,15.6235,0.2207,325.1972
phone-android,medium,2890,look,accepted,observed,0,0.8753,213.0571,0.1677,9.9871,0.1799,224.2671
phone-android,medium,2891,look,accepted,observed,0,0.9591,216.9346,0.1422,9.3808,0.1730,227.5897
phone-android,medium,2892,look,accepted,observed,0,0.7500,213.7662,0.1397,9.6583,0.1372,224.4514
phone-android,medium,2893,move,accepted,moved,1,0.6611,216.2817,92.6800,16.1838,0.2530,326.0596
phone-android,medium,2894,choose,rejected,invalid_choice,0,0.9945,212.9881,0.1611,10.1642,0.1842,224.4922
phone-android,medium,2895,move,accepted,moved,1,1.1239,216.9081,92.2055,14.2323,0.2098,324.6797
phone-android,medium,2896,move,accepted,moved,1,0.7685,211.7083,94.1642,15.2960,0.3164,322.2534
phone-android,medium,2897,wait,rejected,invalid_time,0,0.8706,213.2566,0.1389,9.6892,0.1845,224.1399
phone-android,medium,2898,move,accepted,moved,1,0.8946,216.9297,92.7985,15.7397,0.2124,326.5749
phone-android,medium,2899,activate,rejected,not_eligible,0,0.8495,214.5665,0.1660,10.8877,0.1972,226.6669
phone-android,medium,2900,move,accepted,moved,1,0.9476,220.0309,93.5824,17.2228,0.2524,332.0361
phone-android,medium,2901,look,accepted,observed,0,1.0525,213.2335,0.1588,10.0629,0.1983,224.7060
phone-android,medium,2902,look,accepted,observed,0,0.9820,218.4558,0.1277,9.4807,0.2183,229.2644
phone-android,medium,2903,move,accepted,moved,1,1.0059,216.1988,92.4719,14.9301,0.1985,324.8053
phone-android,medium,2904,look,accepted,observed,0,0.8154,216.4338,0.1459,9.4533,0.1960,227.0444
phone-android,medium,2905,choose,rejected,invalid_choice,0,0.9635,217.7637,0.1597,11.2677,0.1954,230.3500
phone-android,medium,2906,look,accepted,observed,0,1.0588,216.4950,0.1267,10.2538,0.1999,228.1343
phone-android,medium,2907,look,accepted,observed,0,1.0198,219.2763,0.1310,9.6434,0.2639,230.3345
phone-android,medium,2908,look,accepted,observed,0,0.9941,216.6524,0.1289,24.4014,0.1634,242.3401
phone-android,medium,2909,take,rejected,not_present,0,0.6901,211.8654,0.1115,7.3893,0.1718,220.2279
phone-android,medium,2910,move,accepted,moved,1,0.7463,210.1811,88.6236,10.6351,0.1570,310.3431
phone-android,medium,2911,move,accepted,moved,1,0.6570,221.3480,89.0105,12.8963,0.1683,324.0801
phone-android,medium,2912,choose,rejected,stale_view,0,0.6360,185.4038,0.1056,3.7702,0.1345,190.0501
phone-android,medium,2913,move,accepted,moved,1,0.6242,208.7996,91.2168,12.2358,0.2113,313.0876
