host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
phone-android,medium,1716,look,accepted,observed,0,1.0629,0.3609,0.0486,3.8705,0.1038,5.4468,161,64.8197
phone-android,medium,1717,activate,rejected,not_eligible,0,1.0808,0.3879,0.0503,7.2729,0.1243,8.9161,165,68.4672
phone-android,medium,1718,wait,rejected,invalid_time,0,2.6349,0.3969,0.0449,4.3742,0.1071,7.5581,165,65.6902
phone-android,medium,1719,wait,rejected,invalid_time,0,1.0567,0.4048,0.0474,7.1073,0.1098,8.7261,165,64.6838
phone-android,medium,1720,wait,rejected,invalid_time,0,1.0790,0.4102,0.0505,3.8757,0.0886,5.5039,165,66.2725
phone-android,medium,1721,move,accepted,moved,1,1.1919,0.3961,0.0567,7.5838,0.1145,9.3430,187,64.4852
phone-android,medium,1722,look,accepted,observed,0,1.1038,0.3868,0.0490,5.3595,0.1044,7.0035,161,67.4906
phone-android,medium,1723,look,accepted,observed,0,1.3468,0.3762,0.0540,5.8417,0.1110,7.7296,161,66.9385
phone-android,medium,1724,choose,rejected,invalid_choice,0,1.1044,0.3829,0.0493,3.6223,0.0929,5.2518,167,67.0688
phone-android,medium,1725,choose,rejected,stale_view,0,1.2433,1.5197,0.0657,7.3469,0.1428,10.3184,163,66.4549
phone-android,medium,1726,move,rejected,exit_unavailable,0,1.1086,0.4069,0.0515,4.6970,0.1000,6.3641,169,65.6415
phone-android,medium,1727,activate,rejected,not_eligible,0,1.1364,0.4886,0.0569,7.0264,0.1085,8.8167,165,69.3304
phone-android,medium,1728,choose,rejected,invalid_choice,0,1.1605,0.4462,0.0528,4.3027,0.1106,6.0728,167,65.8187
phone-android,medium,1729,look,accepted,observed,0,1.1347,0.3812,0.0508,7.2797,0.1222,8.9686,161,68.6423
phone-android,medium,1730,look,accepted,observed,0,2.7783,0.4506,0.0507,3.9331,0.0824,7.2950,161,65.4090
phone-android,medium,1731,activate,rejected,not_eligible,0,0.9548,0.3426,0.0473,6.3777,0.0943,7.8166,165,66.8834
phone-android,medium,1732,look,accepted,observed,0,0.9957,0.5512,0.0566,5.2969,0.1434,7.0438,161,70.7901
phone-android,medium,1733,drop,replayed,dropped,0,1.7259,0.2882,0.0014,0.0006,0.0331,2.0492,0,65.0549
phone-android,medium,1734,move,accepted,moved,1,1.4315,0.4482,0.0571,8.1822,0.1914,10.3104,191,65.7442
phone-android,medium,1735,wait,rejected,invalid_time,0,1.1672,0.4191,0.0493,4.9659,0.1005,6.7020,165,67.3506
phone-android,medium,1736,move,accepted,moved,1,1.2444,0.4303,0.0559,7.6931,0.1309,9.5545,187,69.9855
phone-android,medium,1737,take,accepted,taken,1,1.3690,0.4386,0.0591,5.9424,0.1257,7.9348,189,65.5700
phone-android,medium,1738,wait,rejected,invalid_time,0,0.9386,0.3327,0.0428,6.2935,0.1003,7.7078,165,64.9601
phone-android,medium,1739,talk,rejected,not_eligible,0,1.2426,0.4176,0.0544,4.5253,0.1382,6.3781,165,70.6114
phone-android,medium,1740,look,accepted,observed,0,2.5941,0.4255,0.0496,6.1496,0.1713,9.3901,161,65.0746
phone-android,medium,1741,look,accepted,observed,0,0.8661,0.3479,0.0467,4.2443,0.0867,5.5917,161,65.2609
phone-android,medium,1742,move,accepted,moved,1,1.3943,0.4548,0.0603,7.6180,0.1303,9.6577,191,68.3390
phone-android,medium,1743,look,accepted,observed,0,1.4295,0.4444,0.0548,5.3350,0.1049,7.3688,161,65.7872
phone-android,medium,1744,activate,rejected,not_eligible,0,1.2123,0.4088,0.0501,6.8732,0.1154,8.6598,165,69.5863
phone-android,medium,1745,look,accepted,observed,0,3.4548,0.5130,0.0532,4.2781,0.0990,8.3981,161,64.5426
phone-android,medium,1746,activate,rejected,not_eligible,0,1.4559,0.3939,0.0492,6.5360,0.1105,8.5455,165,66.5617
phone-android,medium,1747,move,accepted,moved,1,1.1074,0.4810,0.0606,6.5677,0.1509,8.3676,189,67.3860
phone-android,medium,1748,move,accepted,moved,1,1.0286,0.4049,0.0556,7.5108,0.1323,9.1324,191,66.5793
phone-android,medium,1749,move,accepted,moved,1,1.2151,0.5546,0.0651,6.0073,0.1478,7.9899,189,69.0060
phone-android,medium,1750,drop,accepted,dropped,1,0.8883,0.3657,0.0541,7.2681,0.1341,8.7103,196,65.3610
phone-android,medium,1751,move,accepted,moved,1,1.1448,0.4177,0.0570,4.9498,0.1107,6.6800,191,67.3691
phone-android,medium,1752,move,accepted,moved,1,1.4419,0.4280,0.0533,7.4717,0.1303,9.5252,187,65.4683
phone-android,medium,1753,choose,rejected,invalid_choice,0,1.1774,0.4380,0.0527,4.9869,0.1064,6.7615,167,68.3304
phone-android,medium,1754,look,accepted,observed,0,2.7571,0.3884,0.0464,6.0537,0.1067,9.3523,161,65.1947
phone-android,medium,1755,talk,rejected,not_eligible,0,1.0485,0.3767,0.0499,5.0152,0.1009,6.5913,165,65.8298
phone-android,medium,1756,move,accepted,moved,1,1.1276,0.4789,0.0620,8.5532,0.1484,10.3701,191,67.7695
phone-android,medium,1757,talk,rejected,not_eligible,0,1.2896,0.5217,0.0533,5.2949,0.1075,7.2671,165,65.6971
phone-android,medium,1758,look,accepted,observed,0,1.3633,0.5407,0.0706,6.9228,0.1043,9.0017,161,70.0871
phone-android,medium,1759,move,accepted,moved,1,1.5079,0.4590,0.0577,6.0366,0.1266,8.1878,187,65.7582
phone-android,medium,1760,take,rejected,not_present,0,1.2814,0.5239,0.0523,7.0360,0.1205,9.0141,164,68.9376
phone-android,medium,1761,move,rejected,exit_unavailable,0,3.3226,0.4146,0.0494,4.2165,0.0956,8.0988,169,65.4344
phone-android,medium,1762,move,accepted,moved,1,1.0295,0.3939,0.0557,7.7195,0.1228,9.3215,191,67.1774
phone-android,medium,1763,look,accepted,observed,0,0.9749,0.5640,0.0557,4.5136,0.1912,6.2994,161,71.5120
phone-android,medium,1764,look,accepted,observed,0,0.9772,0.3771,0.0478,5.8987,0.1031,7.4039,161,65.4516
phone-android,medium,1765,close_choice,rejected,invalid_choice,0,1.1421,0.3982,0.0509,3.6282,0.0931,5.3125,167,64.7640
phone-android,medium,1766,wait,rejected,invalid_time,0,0.9771,0.3723,0.0466,6.1517,0.1183,7.6660,165,64.5855
phone-android,medium,1767,move,accepted,moved,1,0.9690,0.4162,0.0545,5.3205,0.1141,6.8742,187,69.1542
phone-android,medium,1768,take,rejected,not_present,0,1.1195,0.4024,0.0520,6.9729,0.1139,8.6606,164,66.0358
phone-android,medium,1769,look,accepted,observed,0,1.0139,0.4296,0.0507,4.7206,0.1004,6.3152,161,65.1175
phone-android,medium,1770,move,rejected,exit_unavailable,0,1.1697,0.4117,0.0514,6.9331,0.1139,8.6797,169,68.5740
phone-android,medium,1771,take,rejected,not_present,0,2.4146,0.3678,0.0474,3.5688,0.0936,6.4923,164,64.6063
phone-android,medium,1772,move,accepted,moved,1,1.0068,0.4887,0.0578,8.8802,0.1007,10.5343,191,65.6500
phone-android,medium,1773,look,accepted,observed,0,2.1455,0.3957,0.0496,4.8890,0.1074,7.5873,161,68.1315
phone-android,medium,1774,look,accepted,observed,0,1.2740,0.4041,0.0556,6.6516,0.1034,8.4886,161,65.0645
phone-android,medium,1775,move,accepted,moved,1,1.0527,0.4224,0.0563,4.9083,0.1269,6.5667,189,69.2972
phone-android,medium,1776,wait,rejected,invalid_time,0,3.0989,0.4030,0.0460,6.4432,0.1049,10.0960,165,64.8765
phone-android,medium,1777,move,accepted,moved,1,1.0640,0.4079,0.0550,4.8215,0.1240,6.4723,191,67.8335
phone-android,medium,1778,look,accepted,observed,0,1.1996,0.5619,0.0645,7.3129,0.1770,9.3159,161,67.3425
phone-android,medium,1779,move,accepted,moved,1,1.1708,0.4285,0.0544,5.1260,0.0986,6.8783,189,65.5268
phone-android,medium,1780,look,accepted,observed,0,1.2503,0.4268,0.0531,7.4766,0.1022,9.3090,161,70.8517
phone-android,medium,1781,wait,rejected,invalid_time,0,1.2610,0.4582,0.0511,4.7690,0.1070,6.6464,165,65.1963
phone-android,medium,1782,take,accepted,taken,1,1.3013,0.3732,0.0567,7.6898,0.1450,9.5660,189,69.9265
phone-android,medium,1783,look,accepted,observed,0,1.4655,0.3447,0.0487,3.0985,0.0893,5.0468,161,66.9106
phone-android,medium,1784,look,accepted,observed,0,0.8133,0.3278,0.0476,6.1256,0.0840,7.3982,161,65.7026
phone-android,medium,1785,move,accepted,moved,1,1.3204,0.4682,0.0609,5.8434,0.1301,7.8231,191,68.2210
phone-android,medium,1786,talk,rejected,not_eligible,0,1.0338,0.4665,0.0540,7.6355,0.2144,9.4042,165,69.7351
phone-android,medium,1787,move,accepted,moved,1,0.9030,0.3642,0.0503,5.1949,0.0989,6.6113,189,65.2376
phone-android,medium,1788,drop,accepted,dropped,1,1.0701,0.4643,0.0586,8.1418,0.1210,9.8558,196,67.3965
phone-android,medium,1789,wait,rejected,invalid_time,0,1.3328,0.4655,0.0499,4.0416,0.1263,6.0162,165,67.2275
phone-android,medium,1790,choose,rejected,stale_view,0,0.8157,0.3269,0.0441,6.4158,0.0834,7.6859,163,65.4172
phone-android,medium,1791,activate,rejected,not_eligible,0,1.1739,0.4090,0.0530,4.3168,0.1185,6.0711,165,66.6656
phone-android,medium,1792,talk,rejected,not_eligible,0,1.2058,0.5080,0.0570,7.1991,0.1417,9.1117,165,66.8212
phone-android,medium,1793,move,accepted,moved,1,1.0727,0.4040,0.1164,5.8542,0.1278,7.5751,191,66.0694
phone-android,medium,1794,wait,rejected,invalid_time,0,1.1272,0.4295,0.0463,6.7059,0.1022,8.4111,165,68.3127
phone-android,medium,1795,move,rejected,exit_unavailable,0,2.7701,0.4363,0.0511,3.7056,0.1161,7.0793,169,65.0248
phone-android,medium,1796,move,accepted,moved,1,0.9954,0.4187,0.0580,7.8809,0.1167,9.4697,187,66.2276
phone-android,medium,1797,close_choice,rejected,invalid_choice,0,0.8505,0.4273,0.0508,3.9272,0.1097,5.3655,167,64.9778
phone-android,medium,1798,take,rejected,not_present,0,0.8719,0.3545,0.0479,6.0591,0.0958,7.4292,164,64.5463
phone-android,medium,1799,look,accepted,observed,0,1.2642,0.3648,0.0469,3.8240,0.0849,5.5848,161,70.7715
phone-android,medium,1800,look,accepted,observed,0,1.0285,0.4789,0.0516,6.5571,0.0910,8.2072,161,64.5961
phone-android,medium,1801,look,accepted,observed,0,0.8021,0.3321,0.0467,4.0395,0.0884,5.3088,161,67.5481
phone-android,medium,1802,drop,replayed,dropped,0,3.9271,0.4358,0.0024,0.0008,0.0398,4.4060,0,67.5526
phone-android,medium,1803,move,rejected,exit_unavailable,0,1.2874,0.4949,0.0568,7.1394,0.1243,9.1028,169,71.1422
phone-android,medium,1804,look,accepted,observed,0,2.8816,0.3646,0.0464,3.7877,0.0872,7.1676,161,65.4129
phone-android,medium,1805,take,rejected,not_present,0,0.8643,0.3409,0.0478,6.0074,0.0937,7.3541,164,69.8958
phone-android,medium,1806,look,accepted,observed,0,2.6859,0.4170,0.0487,4.6341,0.1023,7.8879,161,65.0722
phone-android,medium,1807,look,accepted,observed,0,0.9368,0.3572,0.0465,6.4882,0.1149,7.9437,161,66.7372
phone-android,medium,1808,drop,rejected,integrity_conflict,0,1.6306,0.3210,0.0022,0.0007,0.0369,1.9915,0,66.8472
phone-android,medium,1809,look,accepted,observed,0,1.0790,0.5223,0.0568,6.9130,0.0978,8.6689,161,65.6338
phone-android,medium,1810,wait,rejected,invalid_time,0,1.0917,0.3792,0.0470,3.8947,0.1067,5.5193,165,67.4234
phone-android,medium,1811,look,accepted,observed,0,1.2081,0.3667,0.0486,6.5264,0.1145,8.2643,161,65.1829
phone-android,medium,1812,move,rejected,exit_unavailable,0,1.1747,0.4089,0.0523,3.9841,0.1097,5.7298,169,69.4747
phone-android,medium,1813,move,accepted,moved,1,2.3546,0.3728,0.0511,7.5867,0.1033,10.4685,189,65.1910
phone-android,medium,1814,move,rejected,exit_unavailable,0,0.8697,0.3719,0.0499,4.5527,0.1014,5.9455,169,66.4148
phone-android,medium,1815,choose,rejected,invalid_choice,0,1.2066,0.5214,0.0561,7.4359,0.1413,9.3613,167,66.6853
phone-android,medium,1816,talk,rejected,not_eligible,0,1.2530,0.3651,0.0514,4.0482,0.0999,5.8175,165,65.9001
phone-android,medium,1817,move,accepted,moved,1,0.9897,0.4055,0.0578,8.0340,0.1513,9.6382,187,67.7691
phone-android,medium,1818,wait,rejected,invalid_time,0,1.1553,0.4146,0.0481,4.1805,0.1017,5.9002,165,65.1269
phone-android,medium,1819,look,accepted,observed,0,1.1106,0.3997,0.0495,7.2335,0.1245,8.9179,161,69.1607
phone-android,medium,1820,wait,accepted,waited,1,3.3686,0.4293,0.0502,5.1576,0.1461,9.1519,185,66.5654
phone-android,medium,1821,move,rejected,exit_unavailable,0,1.0092,0.4073,0.0549,6.7729,0.0907,8.3349,169,66.8818
phone-android,medium,1822,look,accepted,observed,0,1.0233,0.4357,0.0540,4.3885,0.1316,6.0330,161,66.9369
phone-android,medium,1823,move,accepted,moved,1,1.1928,0.4048,0.0574,7.9639,0.1225,9.7414,191,65.8519
phone-android,medium,1824,look,accepted,observed,0,0.7634,0.3274,0.1119,3.6279,0.0826,4.9132,161,67.3943
phone-android,medium,1825,move,accepted,moved,1,1.4035,0.4405,0.0613,8.1607,0.1365,10.2024,187,65.8258
phone-android,medium,1826,look,accepted,observed,0,1.0001,0.3597,0.0498,4.6629,0.0962,6.1687,161,67.8311
phone-android,medium,1827,wait,rejected,invalid_time,0,2.1133,0.3753,0.0456,6.4946,0.1044,9.1332,165,63.9388
phone-android,medium,1828,look,accepted,observed,0,0.8692,0.3544,0.0507,4.7603,0.0935,6.1281,161,67.1192
phone-android,medium,1829,talk,rejected,not_eligible,0,1.3385,0.6332,0.0769,7.6081,0.1419,9.7987,165,67.8147
phone-android,medium,1830,move,accepted,moved,1,1.3229,0.4572,0.0630,6.1793,0.1202,8.1426,189,65.3363
phone-android,medium,1831,move,accepted,moved,1,1.2292,0.3811,0.0519,7.3965,0.1327,9.1915,187,69.2707
phone-android,medium,1832,choose,rejected,invalid_choice,0,1.8467,0.5053,0.0511,4.1623,0.0935,6.6589,167,66.5450
phone-android,medium,1833,take,rejected,not_present,0,0.9464,0.3628,0.0466,6.5429,0.1132,8.0117,164,70.7097
phone-android,medium,1834,move,accepted,moved,1,2.9477,0.3759,0.0511,4.8940,0.1024,8.3712,191,65.5206
phone-android,medium,1835,look,accepted,observed,0,0.8498,0.3541,0.0492,6.5962,0.0992,7.9485,161,68.4356
phone-android,medium,1836,move,accepted,moved,1,0.9751,0.4782,0.0609,6.0793,0.1502,7.7437,189,68.4601
phone-android,medium,1837,move,rejected,exit_unavailable,0,1.1768,0.4469,0.0553,6.7809,0.0909,8.5509,169,65.9320
phone-android,medium,1838,choose,rejected,invalid_choice,0,1.0499,0.4122,0.0513,4.6311,0.1048,6.2494,167,68.7296
phone-android,medium,1839,look,accepted,observed,0,1.4266,0.4233,0.0545,6.9626,0.1184,8.9854,161,66.0963
phone-android,medium,1840,take,accepted,taken,1,0.8434,0.3464,0.0544,4.5416,0.0993,5.8851,189,68.5313
phone-android,medium,1841,move,accepted,moved,1,1.0162,0.3906,0.0550,7.9470,0.1309,9.5398,191,69.5017
phone-android,medium,1842,move,accepted,moved,1,1.1411,0.4274,0.0596,6.0270,0.1319,7.7871,189,66.3166
phone-android,medium,1843,move,accepted,moved,1,1.0195,0.3875,0.0542,8.5266,0.1360,10.1239,191,65.7128
phone-android,medium,1844,look,accepted,observed,0,1.2434,0.4060,0.0522,5.2212,0.1144,7.0373,161,68.1615
phone-android,medium,1845,activate,rejected,not_eligible,0,1.1939,0.4581,0.0541,7.3771,0.1454,9.2284,165,65.9509
phone-android,medium,1846,look,accepted,observed,0,1.1630,0.4038,0.0519,5.2062,0.1147,6.9396,161,65.8803
phone-android,medium,1847,activate,rejected,not_eligible,0,0.9331,0.3852,0.0509,6.4129,0.1065,7.8887,165,66.2165
phone-android,medium,1848,choose,rejected,stale_view,0,1.0479,0.3938,0.1143,5.3598,0.0998,7.0157,163,69.4241
phone-android,medium,1849,look,accepted,observed,0,1.0040,0.3928,0.0508,6.6888,0.1408,8.2771,161,65.3781
phone-android,medium,1850,activate,rejected,not_eligible,0,1.1881,0.4046,0.0521,4.8994,0.1067,6.6510,165,66.3981
phone-android,medium,1851,drop,accepted,dropped,1,1.1113,0.7089,0.0643,10.4438,0.1636,12.4918,198,67.1323
phone-android,medium,1852,talk,rejected,not_eligible,0,1.1628,0.4823,0.0563,3.9569,0.0935,5.7518,165,65.7660
phone-android,medium,1853,look,accepted,observed,0,1.0005,0.3615,0.0490,6.1744,0.1007,7.6862,161,69.0300
phone-android,medium,1854,talk,rejected,not_eligible,0,2.6798,0.5510,0.0496,4.5601,0.0947,7.9352,165,64.3158
phone-android,medium,1855,wait,rejected,invalid_time,0,1.2190,0.3977,0.0464,6.4054,0.1052,8.1737,165,67.5222
phone-android,medium,1856,look,accepted,observed,0,1.0778,0.5207,0.0555,4.8513,0.1359,6.6412,161,67.4006
phone-android,medium,1857,look,accepted,observed,0,1.2559,0.3921,0.0538,6.8347,0.1074,8.6439,161,65.7872
phone-android,medium,1858,look,accepted,observed,0,1.0566,0.3723,0.0499,5.1426,0.1000,6.7213,161,70.7504
phone-android,medium,1859,look,accepted,observed,0,1.0899,0.4391,0.0509,6.1266,0.0861,7.7927,161,65.2756
phone-android,medium,1860,move,accepted,moved,1,1.0269,0.3923,0.0988,5.7229,0.1236,7.3645,189,68.7237
phone-android,medium,1861,talk,rejected,not_eligible,0,3.0141,0.3478,0.0473,5.9616,0.0953,9.4661,165,67.3744
phone-android,medium,1862,move,accepted,moved,1,1.4052,0.6461,0.0630,5.7692,0.1190,8.0025,191,66.9006
phone-android,medium,1863,look,accepted,observed,0,0.9847,0.5014,0.0521,7.3290,0.1430,9.0102,161,66.7275
phone-android,medium,1864,take,replayed,taken,0,1.7231,0.3189,0.0023,0.0005,0.0354,2.0802,0,65.5014
phone-android,medium,1865,move,accepted,moved,1,1.1481,0.4367,0.0558,7.8508,0.1270,9.6184,189,67.9935
phone-android,medium,1866,take,rejected,not_present,0,1.2838,0.4996,0.0621,5.3928,0.1043,7.3426,164,65.4147
phone-android,medium,1867,look,accepted,observed,0,1.1288,0.4010,0.0517,6.9570,0.1110,8.6495,161,69.8209
phone-android,medium,1868,activate,rejected,not_eligible,0,3.0035,0.5320,0.0595,4.5424,0.1009,8.2383,165,65.6430
phone-android,medium,1869,look,accepted,observed,0,0.9249,0.3709,0.0477,6.7464,0.1169,8.2068,161,67.6674
phone-android,medium,1870,drop,rejected,integrity_conflict,0,1.7158,0.3392,0.0027,0.0006,0.0391,2.0974,0,66.4866
phone-android,medium,1871,look,accepted,observed,0,0.8724,0.4184,0.0542,6.9364,0.0866,8.3680,161,65.6263
phone-android,medium,1872,talk,rejected,not_eligible,0,1.2256,0.4034,0.0528,4.8464,0.1127,6.6408,165,69.9864
phone-android,medium,1873,move,accepted,moved,1,1.3977,0.4505,0.0589,8.2784,0.1502,10.3357,191,65.5737
phone-android,medium,1874,move,accepted,moved,1,1.1298,0.3817,0.0532,5.0758,0.1212,6.7617,187,69.0198
phone-android,medium,1875,move,accepted,moved,1,2.6564,0.3894,0.0536,7.2828,0.1101,10.4923,191,66.0495
phone-android,medium,1876,talk,rejected,not_eligible,0,0.8985,0.3595,0.0489,3.9385,0.0889,5.3342,165,67.0794
phone-android,medium,1877,move,accepted,moved,1,1.2758,0.5801,0.0692,9.1014,0.1457,11.1722,189,69.4899
phone-android,medium,1878,look,accepted,observed,0,1.2233,0.5833,0.0602,4.6439,0.0976,6.6083,161,65.9452
phone-android,medium,1879,move,accepted,moved,1,1.0585,0.4178,0.0580,7.0531,0.1934,8.7809,191,70.1960
phone-android,medium,1880,move,accepted,moved,1,2.4648,0.5142,0.0558,4.7440,0.1134,7.8923,189,66.9151
phone-android,medium,1881,move,accepted,moved,1,1.0739,0.4798,0.0581,7.8414,0.1402,9.5935,191,69.6120
phone-android,medium,1882,wait,rejected,invalid_time,0,2.4835,0.3715,0.0443,3.6386,0.0909,6.6289,165,65.0603
phone-android,medium,1883,look,accepted,observed,0,0.8377,0.3583,0.0489,6.6178,0.0987,7.9615,161,67.5365
phone-android,medium,1884,move,rejected,exit_unavailable,0,1.3015,0.4887,0.0530,4.5665,0.1996,6.6094,169,67.1996
phone-android,medium,1885,move,accepted,moved,1,1.2696,0.4153,0.0599,7.7179,0.1267,9.5894,189,66.2313
phone-android,medium,1886,look,accepted,observed,0,1.1095,0.3856,0.0499,3.9331,0.0973,5.5755,161,68.4556
phone-android,medium,1887,wait,rejected,invalid_time,0,1.3263,0.4544,0.0504,6.9908,0.1287,8.9506,165,65.1515
phone-android,medium,1888,look,accepted,observed,0,1.0571,0.3754,0.0488,4.0167,0.1351,5.6331,161,69.1183
phone-android,medium,1889,move,accepted,moved,1,2.9569,0.4524,0.0551,27.5881,0.1571,31.2097,191,66.0448
phone-android,medium,1890,look,accepted,observed,0,1.3141,0.4278,0.0569,4.9206,0.1060,6.8254,161,67.6313
phone-android,medium,1891,move,accepted,moved,1,1.8086,0.5050,0.0582,8.1934,0.1504,10.7157,187,66.6545
phone-android,medium,1892,move,accepted,moved,1,1.2601,0.4271,0.0567,5.5941,0.1264,7.4644,189,65.7680
phone-android,medium,1893,wait,rejected,invalid_time,0,0.9653,0.3966,0.0450,6.3543,0.0960,7.8572,165,68.9444
phone-android,medium,1894,look,accepted,observed,0,1.4895,0.3754,0.0487,3.8296,0.0977,5.8408,161,63.9203
phone-android,medium,1895,choose,rejected,invalid_choice,0,1.2043,0.4007,0.0497,6.1495,0.1374,7.9417,167,69.0549
phone-android,medium,1896,look,accepted,observed,0,3.3785,0.4442,0.0471,3.8802,0.1031,7.8531,161,64.8645
phone-android,medium,1897,activate,rejected,not_eligible,0,1.1992,0.3893,0.0514,6.5331,0.1264,8.2994,165,66.0261
phone-android,medium,1898,move,rejected,exit_unavailable,0,0.9467,0.5390,0.0561,4.7429,0.1234,6.4080,169,67.0053
phone-android,medium,1899,move,rejected,exit_unavailable,0,1.2673,0.4446,0.0515,7.2213,0.1251,9.1098,169,64.3607
phone-android,medium,1900,move,accepted,moved,1,0.7042,0.3536,0.0539,5.0076,0.1157,6.2348,187,64.5567
phone-android,medium,1901,move,accepted,moved,1,0.7893,0.3527,0.0516,6.6627,0.1585,8.0148,191,62.1267
phone-android,medium,1902,move,accepted,moved,1,0.7389,0.4093,0.0565,4.5747,0.1156,5.8950,189,63.3078
phone-android,medium,1903,move,accepted,moved,1,1.8811,0.3731,0.0521,4.2525,0.1144,6.6732,191,61.0004
phone-android,medium,1904,look,accepted,observed,0,1.7719,0.3492,0.0486,4.2563,0.1065,6.5325,161,63.2616
phone-android,medium,1905,take,accepted,taken,1,0.8742,0.5645,0.1254,7.5866,0.1160,9.2666,189,67.3660
phone-android,medium,1906,look,accepted,observed,0,1.3442,0.4158,0.0515,6.8751,0.1297,8.8163,161,65.3037
phone-android,medium,1907,talk,rejected,not_eligible,0,0.8818,0.3689,0.0489,4.0352,0.1179,5.4526,165,69.4443
phone-android,medium,1908,look,accepted,observed,0,1.2737,0.3987,0.0495,6.8075,0.1206,8.6500,161,65.5854
phone-android,medium,1909,look,accepted,observed,0,1.0000,0.4049,0.0503,4.2464,0.1080,5.8096,161,67.6437
phone-android,medium,1910,move,accepted,moved,1,2.4493,0.3958,0.1107,7.3566,0.1132,10.4255,189,66.4040
phone-android,medium,1911,move,accepted,moved,1,0.8559,0.3764,0.0527,4.6119,0.0993,5.9962,191,67.9719
phone-android,medium,1912,look,accepted,observed,0,2.4963,0.3770,0.0483,6.1091,0.0944,9.1252,161,65.0111
phone-android,medium,1913,move,accepted,moved,1,1.1310,0.3860,0.0531,4.9111,0.1055,6.5867,187,66.2506
phone-android,medium,1914,move,accepted,moved,1,0.7714,0.4845,0.0576,8.0623,0.1241,9.4998,189,68.5910
phone-android,medium,1915,drop,rejected,integrity_conflict,0,1.3097,0.2939,0.0015,0.0010,0.0337,1.6398,0,68.5735
phone-android,medium,1916,look,accepted,observed,0,0.9600,0.4170,0.0507,6.2746,0.1098,7.8120,161,64.0042
phone-android,medium,1917,move,accepted,moved,1,0.8299,0.3693,0.0517,4.5441,0.1011,5.8961,187,70.8346
phone-android,medium,1918,look,accepted,observed,0,2.3436,0.3481,0.0447,5.8471,0.0910,8.6745,161,66.0599
phone-android,medium,1919,choose,rejected,invalid_choice,0,1.3615,0.4757,0.0521,4.3071,0.0921,6.2885,167,67.5797
phone-android,medium,1920,wait,rejected,invalid_time,0,1.0792,0.5292,0.0619,6.5165,0.1127,8.2994,165,67.5826
phone-android,medium,1921,move,accepted,moved,1,1.1786,0.4027,0.0577,5.6263,0.1232,7.3885,191,65.2079
phone-android,medium,1922,look,accepted,observed,0,1.0212,0.3942,0.0519,6.8756,0.1167,8.4595,161,68.3034
phone-android,medium,1923,look,accepted,observed,0,2.6297,0.3870,0.0469,4.2378,0.1109,7.4122,161,66.2939
phone-android,medium,1924,look,accepted,observed,0,1.0589,0.3900,0.0512,7.0345,0.1241,8.6587,161,67.4006
phone-android,medium,1925,wait,rejected,invalid_time,0,1.2812,0.4965,0.0497,5.4559,0.1425,7.4258,165,67.1524
phone-android,medium,1926,look,accepted,observed,0,1.1462,0.3906,0.0508,6.5654,0.1136,8.2666,161,65.2181
phone-android,medium,1927,wait,rejected,invalid_time,0,1.1531,0.4071,0.0475,4.5366,0.0992,6.2435,165,68.5466
phone-android,medium,1928,move,accepted,moved,1,1.1977,0.4412,0.0592,8.6984,0.1303,10.5268,187,65.6950
phone-android,medium,1929,move,accepted,moved,1,1.2788,0.4542,0.0624,6.4087,0.1260,8.3302,191,68.1702
phone-android,medium,1930,look,accepted,observed,0,0.9385,0.3689,0.0504,6.0330,0.1182,7.5090,161,68.1740
phone-android,medium,1931,wait,rejected,invalid_time,0,1.2640,0.4513,0.0486,4.7666,0.1068,6.6373,165,67.9597
phone-android,medium,1932,look,accepted,observed,0,1.3001,0.7205,0.0643,7.2493,0.1390,9.4732,161,67.8225
phone-android,medium,1933,move,accepted,moved,1,1.4166,0.4671,0.0601,5.6156,0.1217,7.6811,187,66.3277
phone-android,medium,1934,talk,rejected,not_eligible,0,1.1692,0.3757,0.0489,6.8813,0.1092,8.5843,165,70.0766
phone-android,medium,1935,talk,rejected,not_eligible,0,1.6561,0.4626,0.0558,5.4491,0.1208,7.7444,165,66.4278
phone-android,medium,1936,move,accepted,moved,1,1.1602,0.3764,0.0542,7.5015,0.1184,9.2107,191,69.6508
phone-android,medium,1937,move,accepted,moved,1,2.7185,0.3886,0.0511,4.3528,0.1040,7.6149,187,65.5279
phone-android,medium,1938,move,rejected,exit_unavailable,0,0.7894,0.3435,0.0473,6.7655,0.0953,8.0410,169,67.7421
phone-android,medium,1939,drop,accepted,dropped,1,1.3710,0.6522,0.0730,6.2294,0.1471,8.4728,194,65.5425
phone-android,medium,1940,wait,rejected,invalid_time,0,0.9955,0.3884,0.0486,6.8169,0.1204,8.3698,165,66.0012
phone-android,medium,1941,talk,rejected,not_eligible,0,1.1361,0.3934,0.0514,4.0834,0.1056,5.7698,165,69.7803
phone-android,medium,1942,move,accepted,moved,1,1.0690,0.4136,0.0539,7.9267,0.1303,9.5934,189,65.8434
phone-android,medium,1943,choose,rejected,invalid_choice,0,1.1229,0.5221,0.0523,4.7273,0.0988,6.5234,167,68.8330
phone-android,medium,1944,look,accepted,observed,0,3.3172,0.3879,0.0486,6.6208,0.1161,10.4906,161,66.0378
